PO_ID,PO_Line_ID,Supplier_ID,Product_ID,Order_Date,Expected_Delivery_Date,Actual_Delivery_Date,Ordered_Quantity,Received_Quantity,Planned_Unit_Cost,Actual_Unit_Cost,PO_Status
PO018102,PO018102-L4,S039,P0117,2023-03-05,2023-03-10,2023-03-11,445,406,8230.75,8240.58,Completed
PO018102,PO018102-L5,S039,P0108,2023-03-05,2023-03-10,2023-03-11,226,202,384.86,368.15,Completed
PO018102,PO018102-L6,S039,P0029,2023-03-05,2023-03-10,2023-03-11,1208,1151,2038.14,2118.61,Completed
PO018102,PO018102-L7,S039,P0198,2023-03-05,2023-03-10,2023-03-11,184,163,971.65,959.48,Completed
PO018103,PO018103-L1,S039,P0193,2023-03-05,2023-03-08,2023-03-06,369,343,836.11,801.48,Completed
PO018103,PO018103-L2,S039,P0108,2023-03-05,2023-03-08,2023-03-02,878,774,382.28,394.72,Completed
PO018103,PO018103-L3,S039,P0198,2023-03-05,2023-03-08,2023-03-06,1349,1182,933.13,869.51,Completed
PO018104,PO018104-L1,S039,P0022,2023-03-06,2023-03-09,2023-03-08,488,397,9365.44,9418.28,Completed
PO018104,PO018104-L2,S039,P0029,2023-03-06,2023-03-09,2023-03-08,1288,1137,2112.84,2022.49,Completed
PO018105,PO018105-L1,S039,P0117,2023-03-07,2023-03-14,2023-03-13,912,797,8611.54,9000.08,Completed
PO018105,PO018105-L2,S039,P0108,2023-03-07,2023-03-14,2023-03-13,634,571,368.82,367.69,Completed
PO018105,PO018105-L3,S039,P0198,2023-03-07,2023-03-14,2023-03-13,1306,1128,931.39,949.78,Completed
PO018105,PO018105-L4,S039,P0022,2023-03-07,2023-03-14,2023-03-13,346,315,9576.98,8631.02,Completed
PO018105,PO018105-L5,S039,P0105,2023-03-07,2023-03-14,2023-03-13,854,807,1953.43,1809.12,Completed
PO018105,PO018105-L6,S039,P0131,2023-03-07,2023-03-14,2023-03-13,666,617,2881.56,2829.67,Completed
PO018105,PO018105-L7,S039,P0029,2023-03-07,2023-03-14,2023-03-13,1070,916,2080.34,2194.44,Completed
PO018106,PO018106-L1,S039,P0022,2023-03-08,2023-03-18,2023-03-16,186,163,9551.6,9464.48,Completed
PO018106,PO018106-L2,S039,P0193,2023-03-08,2023-03-18,2023-03-16,1236,1056,844.3,852.9,Completed
PO018106,PO018106-L3,S039,P0029,2023-03-08,2023-03-18,2023-03-16,626,506,2029.77,2010.6,Completed
PO018106,PO018106-L4,S039,P0131,2023-03-08,2023-03-18,2023-03-16,777,664,2997.5,2999.18,Completed
PO018106,PO018106-L5,S039,P0133,2023-03-08,2023-03-18,2023-03-16,1240,1071,21365.67,20740.22,Completed
PO018106,PO018106-L6,S039,P0117,2023-03-08,2023-03-18,2023-03-16,922,870,8449.83,7970.25,Completed
PO018106,PO018106-L7,S039,P0198,2023-03-08,2023-03-18,2023-03-16,575,452,940.9,952.23,Completed
PO018107,PO018107-L1,S039,P0108,2023-03-08,2023-03-16,2023-03-22,907,833,373.91,376.83,Completed
PO018107,PO018107-L2,S039,P0193,2023-03-08,2023-03-16,2023-03-22,575,518,819.66,771.2,Completed
PO018107,PO018107-L3,S039,P0117,2023-03-08,2023-03-16,2023-03-22,391,368,8272.05,8027.25,Completed
PO018107,PO018107-L4,S039,P0029,2023-03-08,2023-03-16,2023-03-22,1065,1019,2070.87,2045.9,Completed
PO018108,PO018108-L1,S039,P0105,2023-03-09,2023-03-14,2023-03-14,1223,1110,1945.52,1885.86,Completed
PO018108,PO018108-L2,S039,P0131,2023-03-09,2023-03-14,2023-03-14,890,685,2865.57,2701.58,Completed
PO018108,PO018108-L3,S039,P0193,2023-03-09,2023-03-14,2023-03-14,1061,878,810.27,828.42,Completed
PO018108,PO018108-L4,S039,P0133,2023-03-09,2023-03-14,2023-03-14,535,460,21566.47,20505.18,Completed
PO018108,PO018108-L5,S039,P0108,2023-03-09,2023-03-14,2023-03-14,481,414,377.72,374.19,Completed
PO018108,PO018108-L6,S039,P0117,2023-03-09,2023-03-14,2023-03-14,813,748,8551.19,8503.15,Completed
PO018109,PO018109-L1,S039,P0108,2023-03-10,2023-03-21,2023-04-12,1150,885,373.38,389.19,Completed
PO018109,PO018109-L2,S039,P0022,2023-03-10,2023-03-21,2023-04-12,505,469,9497.86,9247.26,Completed
PO018109,PO018109-L3,S039,P0029,2023-03-10,2023-03-21,2023-04-12,321,241,2118.09,2072.12,Completed
PO018110,PO018110-L1,S039,P0198,2023-03-10,2023-03-16,2023-03-16,496,474,968.54,920.18,Completed
PO018110,PO018110-L2,S039,P0193,2023-03-10,2023-03-16,2023-03-16,1208,1137,810.28,803.82,Completed
PO018110,PO018110-L3,S039,P0108,2023-03-10,2023-03-16,2023-03-16,818,792,373.83,389.16,Completed
PO018110,PO018110-L4,S039,P0022,2023-03-10,2023-03-16,2023-03-16,222,202,9339.68,8643.08,Completed
PO018110,PO018110-L5,S039,P0131,2023-03-10,2023-03-16,2023-03-16,509,487,3012.4,3038.14,Completed
PO018111,PO018111-L1,S039,P0105,2023-03-12,2023-03-19,2023-03-16,1087,948,2014.02,1947.13,Completed
PO018111,PO018111-L2,S039,P0029,2023-03-12,2023-03-19,2023-03-16,1233,1119,2060.79,2243.95,Completed
PO018112,PO018112-L1,S039,P0029,2023-03-12,2023-03-13,2023-03-20,363,310,2070.63,1993.62,Completed
PO018112,PO018112-L2,S039,P0022,2023-03-12,2023-03-13,2023-03-20,1203,937,9316.48,9218.17,Completed
PO018112,PO018112-L3,S039,P0105,2023-03-12,2023-03-13,2023-03-20,776,741,2033.32,2134.11,Completed
PO018113,PO018113-L1,S039,P0133,2023-03-14,2023-03-22,2023-03-22,938,804,21339.66,19825.03,Completed
PO018113,PO018113-L2,S039,P0029,2023-03-14,2023-03-22,2023-03-22,168,165,2112.02,2090.76,Completed
PO018114,PO018114-L1,S039,P0105,2023-03-15,2023-03-18,2023-03-22,733,682,1920.45,1971.0,Completed
PO018114,PO018114-L2,S039,P0131,2023-03-15,2023-03-18,2023-03-22,980,876,2968.88,3131.39,Completed
PO018114,PO018114-L3,S039,P0108,2023-03-15,2023-03-18,2023-03-22,640,635,382.17,384.84,Completed
PO018114,PO018114-L4,S039,P0198,2023-03-15,2023-03-18,2023-03-22,903,777,928.22,937.29,Completed
PO018114,PO018114-L5,S039,P0193,2023-03-15,2023-03-18,2023-03-22,1281,1066,828.33,816.96,Completed
PO018114,PO018114-L6,S039,P0029,2023-03-15,2023-03-18,2023-03-22,307,258,2076.14,2041.07,Completed
PO018114,PO018114-L7,S039,P0117,2023-03-15,2023-03-18,2023-03-22,540,493,8590.05,8669.45,Completed
PO018115,PO018115-L1,S039,P0193,2023-03-16,2023-03-22,2023-03-21,1435,1245,808.38,825.8,Completed
PO018116,PO018116-L1,S039,P0198,2023-03-17,2023-03-23,2023-03-23,1121,863,968.25,970.52,Completed
PO018116,PO018116-L2,S039,P0108,2023-03-17,2023-03-23,2023-03-23,398,358,370.49,434.15,Completed
PO018116,PO018116-L3,S039,P0117,2023-03-17,2023-03-23,2023-03-23,897,685,8186.08,8011.4,Completed
PO018116,PO018116-L4,S039,P0131,2023-03-17,2023-03-23,2023-03-23,354,318,2954.22,2718.5,Completed
PO018116,PO018116-L5,S039,P0133,2023-03-17,2023-03-23,2023-03-14,528,397,21218.0,21451.69,Completed
PO018117,PO018117-L1,S039,P0108,2023-03-18,2023-03-21,2023-03-24,903,810,368.45,393.12,Completed
PO018117,PO018117-L2,S039,P0022,2023-03-18,2023-03-21,2023-03-24,290,249,9283.47,9095.81,Completed
PO018117,PO018117-L3,S039,P0029,2023-03-18,2023-03-21,2023-03-24,781,674,2132.09,2046.88,Completed
PO018117,PO018117-L4,S039,P0133,2023-03-18,2023-03-21,2023-03-24,1025,857,21308.41,21593.45,Completed
PO018117,PO018117-L5,S039,P0198,2023-03-18,2023-03-21,2023-03-24,346,304,917.57,846.65,Completed
PO018117,PO018117-L6,S039,P0117,2023-03-18,2023-03-21,2023-03-24,196,180,8606.55,8195.02,Completed
PO018118,PO018118-L1,S039,P0131,2023-03-20,2023-03-25,2023-03-30,414,350,3005.65,2896.34,Completed
PO018118,PO018118-L2,S039,P0105,2023-03-20,2023-03-25,2023-03-30,551,502,2019.49,1907.47,Completed
PO018118,PO018118-L3,S039,P0029,2023-03-20,2023-03-25,2023-03-30,517,450,2056.27,2010.65,Completed
PO018119,PO018119-L1,S039,P0198,2023-03-21,2023-03-23,2023-04-08,915,842,961.63,941.47,Completed
PO018119,PO018119-L2,S039,P0131,2023-03-21,2023-03-23,2023-04-08,871,743,2980.51,2890.85,Completed
PO018120,PO018120-L1,S039,P0131,2023-03-21,2023-03-22,2023-03-22,640,558,2917.11,3053.67,Completed
PO018120,PO018120-L2,S039,P0133,2023-03-21,2023-03-22,2023-03-22,928,746,21297.15,21697.46,Completed
PO018120,PO018120-L3,S039,P0105,2023-03-21,2023-03-22,2023-03-22,243,199,1967.81,1909.79,Completed
PO018121,PO018121-L1,S039,P0133,2023-03-21,2023-03-24,2023-04-01,599,518,21571.34,21377.55,Completed
PO018121,PO018121-L2,S039,P0108,2023-03-21,2023-03-24,2023-04-01,343,290,383.49,398.78,Completed
PO018121,PO018121-L3,S039,P0193,2023-03-21,2023-03-24,2023-04-01,386,335,807.96,832.22,Completed
PO018121,PO018121-L4,S039,P0117,2023-03-21,2023-03-24,2023-04-01,493,441,8242.33,8104.53,Completed
PO018121,PO018121-L5,S039,P0105,2023-03-21,2023-03-24,2023-04-01,1019,861,2023.27,2027.83,Completed
PO018121,PO018121-L6,S039,P0022,2023-03-21,2023-03-24,2023-04-01,916,809,9412.88,8990.57,Completed
PO018121,PO018121-L7,S039,P0029,2023-03-21,2023-03-24,2023-04-01,1314,1143,2041.07,2106.02,Completed
PO018122,PO018122-L1,S039,P0198,2023-03-22,2023-03-29,2023-03-28,1095,943,922.32,892.51,Completed
PO018122,PO018122-L2,S039,P0029,2023-03-22,2023-03-29,2023-03-28,813,714,2042.83,1922.24,Completed
PO018122,PO018122-L3,S039,P0105,2023-03-22,2023-03-29,2023-03-28,1428,1311,1955.77,1993.99,Completed
PO018122,PO018122-L4,S039,P0117,2023-03-22,2023-03-29,2023-03-28,1486,1332,8410.47,8791.62,Completed
PO018122,PO018122-L5,S039,P0108,2023-03-22,2023-03-29,2023-03-28,389,384,365.97,366.71,Completed
PO018122,PO018122-L6,S039,P0131,2023-03-22,2023-03-29,2023-03-28,756,619,2937.48,2855.06,Completed
PO018123,PO018123-L1,S039,P0022,2023-03-22,2023-03-30,2023-03-29,1259,1110,9423.51,9532.03,Completed
PO018123,PO018123-L2,S039,P0193,2023-03-22,2023-03-30,2023-03-29,156,139,809.1,842.45,Completed
PO018123,PO018123-L3,S039,P0108,2023-03-22,2023-03-30,2023-03-29,1333,1259,368.5,372.62,Completed
PO018123,PO018123-L4,S039,P0198,2023-03-22,2023-03-30,2023-03-29,972,816,950.1,935.9,Completed
PO018123,PO018123-L5,S039,P0133,2023-03-22,2023-03-30,2023-03-29,344,279,21208.9,20367.81,Completed
PO018124,PO018124-L1,S039,P0022,2023-03-24,2023-03-29,2023-03-29,882,818,9210.37,8817.31,Completed
PO018124,PO018124-L2,S039,P0117,2023-03-24,2023-03-29,2023-03-29,1134,966,8628.06,9016.55,Completed
PO018125,PO018125-L1,S039,P0133,2023-03-24,2023-03-26,2023-03-29,793,773,21285.42,22338.85,Completed
PO018125,PO018125-L2,S039,P0193,2023-03-24,2023-03-26,2023-03-29,1052,860,807.63,810.71,Completed
PO018125,PO018125-L3,S039,P0198,2023-03-24,2023-03-26,2023-03-29,186,175,948.88,977.32,Completed
PO018126,PO018126-L1,S039,P0198,2023-03-24,2023-03-31,2023-04-08,468,409,954.83,920.59,Completed
PO018126,PO018126-L2,S039,P0117,2023-03-24,2023-03-31,2023-04-08,166,138,8502.61,8609.08,Completed
PO018127,PO018127-L1,S039,P0133,2023-03-25,2023-04-04,2023-04-08,430,371,21629.0,21607.35,Completed
PO018127,PO018127-L2,S039,P0022,2023-03-25,2023-04-04,2023-04-08,675,514,9335.38,9466.19,Completed
PO018128,PO018128-L1,S039,P0117,2023-03-26,2023-04-04,2023-04-03,103,88,8599.77,9010.04,Completed
PO018128,PO018128-L2,S039,P0133,2023-03-26,2023-04-04,2023-04-03,390,324,21442.27,21189.92,Completed
PO018128,PO018128-L3,S039,P0029,2023-03-26,2023-04-04,2023-04-03,1194,949,2031.44,2020.27,Completed
PO018128,PO018128-L4,S039,P0105,2023-03-26,2023-04-04,2023-04-03,1364,1261,1962.13,1820.27,Completed
PO018128,PO018128-L5,S039,P0022,2023-03-26,2023-04-04,2023-04-03,1070,875,9594.48,11004.73,Completed
PO018129,PO018129-L1,S039,P0022,2023-03-27,2023-03-28,2023-03-28,1104,861,9247.49,9135.1,Completed
PO018129,PO018129-L2,S039,P0198,2023-03-27,2023-03-28,2023-03-28,1021,884,958.12,924.92,Completed
PO018129,PO018129-L3,S039,P0117,2023-03-27,2023-03-28,2023-03-28,505,445,8446.0,8623.8,Completed
PO018129,PO018129-L4,S039,P0029,2023-03-27,2023-03-28,2023-03-28,1090,934,2041.1,2033.02,Completed
PO018129,PO018129-L5,S039,P0108,2023-03-27,2023-03-28,2023-03-28,1058,916,371.61,381.49,Completed
PO018129,PO018129-L6,S039,P0131,2023-03-27,2023-03-28,2023-03-28,626,555,2981.93,3050.26,Completed
PO018129,PO018129-L7,S039,P0105,2023-03-27,2023-03-28,2023-03-28,1093,906,2005.0,2107.95,Completed
PO018130,PO018130-L1,S039,P0198,2023-03-27,2023-03-30,2023-04-28,920,830,944.14,914.62,Completed
PO018130,PO018130-L2,S039,P0105,2023-03-27,2023-03-30,2023-04-28,90,79,1925.77,2075.04,Completed
PO018130,PO018130-L3,S039,P0022,2023-03-27,2023-03-30,2023-04-28,739,680,9492.23,9671.45,Completed
PO018131,PO018131-L1,S039,P0193,2023-03-27,2023-04-05,2023-04-04,506,416,821.18,777.17,Completed
PO018131,PO018131-L2,S039,P0131,2023-03-27,2023-04-05,2023-04-04,571,418,2983.98,2875.15,Completed
PO018131,PO018131-L3,S039,P0029,2023-03-27,2023-04-05,2023-04-04,884,797,2034.41,1932.52,Completed
PO018131,PO018131-L4,S039,P0022,2023-03-27,2023-04-05,2023-04-04,957,955,9317.45,8989.61,Completed
PO018132,PO018132-L1,S039,P0108,2023-03-29,2023-04-03,2023-04-09,881,729,379.34,376.91,Completed
PO018133,PO018133-L1,S039,P0131,2023-03-29,2023-04-06,2023-04-09,1160,824,2914.58,2962.14,Completed
PO018133,PO018133-L2,S039,P0198,2023-03-29,2023-04-06,2023-04-09,1338,1174,940.61,888.24,Completed
PO018133,PO018133-L3,S039,P0105,2023-03-29,2023-04-06,2023-04-09,1406,1135,1983.21,1883.34,Completed
PO018133,PO018133-L4,S039,P0022,2023-03-29,2023-04-06,2023-04-09,385,386,9117.65,9357.88,Completed
PO018133,PO018133-L5,S039,P0029,2023-03-29,2023-04-06,2023-04-09,657,561,2105.62,2089.87,Completed
PO018134,PO018134-L1,S039,P0133,2023-03-31,2023-04-04,2023-04-30,1008,866,20370.21,20455.94,Completed
PO018134,PO018134-L2,S039,P0117,2023-03-31,2023-04-04,2023-04-30,233,208,8513.94,9559.7,Completed
PO018134,PO018134-L3,S039,P0105,2023-03-31,2023-04-04,2023-04-30,570,524,2018.31,2551.99,Completed
PO018134,PO018134-L4,S039,P0198,2023-03-31,2023-04-04,2023-04-30,217,198,966.05,974.26,Completed
PO018134,PO018134-L5,S039,P0029,2023-03-31,2023-04-04,2023-04-30,729,620,2053.26,2015.5,Completed
PO018134,PO018134-L6,S039,P0108,2023-03-31,2023-04-04,2023-04-30,1486,1327,372.56,407.22,Completed
PO018134,PO018134-L7,S039,P0193,2023-03-31,2023-04-04,2023-04-30,579,470,809.71,860.93,Completed
PO018135,PO018135-L1,S039,P0029,2023-04-01,2023-04-04,2023-04-07,354,304,2143.23,2098.24,Completed
PO018135,PO018135-L2,S039,P0133,2023-04-01,2023-04-04,2023-04-07,1069,898,20443.31,20183.52,Completed
PO018135,PO018135-L3,S039,P0193,2023-04-01,2023-04-04,2023-04-07,586,457,821.76,819.83,Completed
PO018135,PO018135-L4,S039,P0108,2023-04-01,2023-04-04,2023-04-07,1259,1110,379.91,392.37,Completed
PO018135,PO018135-L5,S039,P0198,2023-04-01,2023-04-04,2023-04-07,648,572,928.98,949.91,Completed
PO018136,PO018136-L1,S039,P0105,2023-04-02,2023-04-09,2023-04-13,880,808,1968.49,2001.14,Completed
PO018137,PO018137-L1,S039,P0133,2023-04-02,2023-04-03,2023-05-06,950,859,21162.79,25227.38,Completed
PO018137,PO018137-L2,S039,P0105,2023-04-02,2023-04-03,2023-05-06,652,624,2012.47,1967.63,Completed
PO018137,PO018137-L3,S039,P0117,2023-04-02,2023-04-03,2023-05-06,906,857,8388.86,8424.83,Completed
PO018137,PO018137-L4,S039,P0131,2023-04-02,2023-04-03,2023-05-06,70,63,2929.27,2812.87,Completed
PO018138,PO018138-L1,S039,P0105,2023-04-02,2023-04-06,2023-04-09,1034,978,1927.62,1954.09,Completed
PO018138,PO018138-L2,S039,P0029,2023-04-02,2023-04-06,2023-04-09,834,723,2099.47,2035.69,Completed
PO018138,PO018138-L3,S039,P0131,2023-04-02,2023-04-06,2023-04-09,85,68,3000.15,2960.64,Completed
PO018138,PO018138-L4,S039,P0193,2023-04-02,2023-04-06,2023-04-09,602,529,812.99,862.63,Completed
PO018138,PO018138-L5,S039,P0198,2023-04-02,2023-04-06,2023-04-09,284,253,930.88,917.13,Completed
PO018139,PO018139-L1,S039,P0105,2023-04-02,2023-04-08,2023-04-18,1365,1175,1988.96,1873.85,Completed
PO018139,PO018139-L2,S039,P0117,2023-04-02,2023-04-08,2023-04-18,948,855,8275.12,8561.23,Completed
PO018139,PO018139-L3,S039,P0108,2023-04-02,2023-04-08,2023-04-18,1254,1290,374.81,394.11,Completed
PO018139,PO018139-L4,S039,P0133,2023-04-02,2023-04-08,2023-04-18,1438,1285,20586.37,21979.23,Completed
PO018140,PO018140-L1,S039,P0105,2023-04-03,2023-04-12,2023-04-11,120,108,2012.71,2097.76,Completed
PO018140,PO018140-L2,S039,P0131,2023-04-03,2023-04-12,2023-04-11,983,858,2899.67,2806.29,Completed
PO018141,PO018141-L1,S039,P0131,2023-04-04,2023-04-11,2023-04-15,860,775,3006.66,2993.06,Completed
PO018141,PO018141-L2,S039,P0133,2023-04-04,2023-04-11,2023-04-15,1089,1004,20751.04,18715.78,Completed
PO018141,PO018141-L3,S039,P0105,2023-04-04,2023-04-11,2023-04-15,544,486,2022.33,2064.38,Completed
PO018141,PO018141-L4,S039,P0193,2023-04-04,2023-04-11,2023-04-15,1105,1041,835.75,795.02,Completed
PO018141,PO018141-L5,S039,P0198,2023-04-04,2023-04-11,2023-04-15,166,160,948.79,952.49,Completed
PO018141,PO018141-L6,S039,P0022,2023-04-04,2023-04-11,2023-04-15,628,575,9411.52,9535.96,Completed
PO018141,PO018141-L7,S039,P0108,2023-04-04,2023-04-11,2023-04-15,350,288,371.22,366.55,Completed
PO018142,PO018142-L1,S039,P0022,2023-04-04,2023-04-08,2023-04-12,137,120,9518.34,10009.11,Completed
PO018143,PO018143-L1,S039,P0131,2023-04-05,2023-04-09,2023-04-11,730,644,2931.32,2952.22,Completed
PO018143,PO018143-L2,S039,P0029,2023-04-05,2023-04-09,2023-04-11,919,819,2136.66,2029.61,Completed
PO018143,PO018143-L3,S039,P0133,2023-04-05,2023-04-09,2023-04-11,610,543,21046.94,21540.43,Completed
PO018143,PO018143-L4,S039,P0193,2023-04-05,2023-04-09,2023-04-11,1320,1057,852.68,924.26,Completed
PO018144,PO018144-L1,S039,P0117,2023-04-07,2023-04-13,2023-04-19,277,271,8386.4,9394.78,Completed
PO018144,PO018144-L2,S039,P0131,2023-04-07,2023-04-13,2023-04-19,849,694,2995.31,3002.83,Completed
PO018144,PO018144-L3,S039,P0105,2023-04-07,2023-04-13,2023-04-19,161,130,1932.46,1831.93,Completed
PO018144,PO018144-L4,S039,P0198,2023-04-07,2023-04-13,2023-04-19,321,285,957.69,970.86,Completed
PO018144,PO018144-L5,S039,P0029,2023-04-07,2023-04-13,2023-04-19,210,187,2074.38,2158.88,Completed
PO018144,PO018144-L6,S039,P0133,2023-04-07,2023-04-13,2023-04-19,839,711,21100.51,21696.68,Completed
PO018145,PO018145-L1,S039,P0131,2023-04-08,2023-04-13,2023-04-11,1204,1095,2899.33,2746.96,Completed
PO018145,PO018145-L2,S039,P0193,2023-04-08,2023-04-13,2023-04-11,563,496,819.0,829.79,Completed
PO018145,PO018145-L3,S039,P0133,2023-04-08,2023-04-13,2023-04-11,1338,1240,20682.86,22100.58,Completed
PO018145,PO018145-L4,S039,P0029,2023-04-08,2023-04-13,2023-04-11,250,181,2134.52,2123.11,Completed
PO018145,PO018145-L5,S039,P0117,2023-04-08,2023-04-13,2023-04-11,230,194,8432.45,8827.77,Completed
PO018145,PO018145-L6,S039,P0105,2023-04-08,2023-04-13,2023-04-11,738,706,1976.07,2119.55,Completed
PO018146,PO018146-L1,S039,P0108,2023-04-09,2023-04-13,2023-04-11,1135,1001,386.04,395.33,Completed
PO018146,PO018146-L2,S039,P0029,2023-04-09,2023-04-13,2023-04-11,589,571,2087.47,2136.51,Completed
PO018146,PO018146-L3,S039,P0105,2023-04-09,2023-04-13,2023-04-11,1409,1161,1931.29,1960.44,Completed
PO018146,PO018146-L4,S039,P0193,2023-04-09,2023-04-13,2023-04-11,329,284,842.69,860.51,Completed
PO018146,PO018146-L5,S039,P0133,2023-04-09,2023-04-13,2023-04-11,296,273,20686.5,21523.03,Completed
PO018146,PO018146-L6,S039,P0131,2023-04-09,2023-04-13,2023-04-11,504,478,2940.77,3006.23,Completed
PO018146,PO018146-L7,S039,P0022,2023-04-09,2023-04-13,2023-04-11,1098,1021,9179.1,9359.85,Completed
PO018147,PO018147-L1,S039,P0193,2023-04-10,2023-04-17,,224,0,846.48,,Open
PO018147,PO018147-L2,S039,P0105,2023-04-10,2023-04-17,,1227,0,1978.52,,Open
PO018147,PO018147-L3,S039,P0117,2023-04-10,2023-04-17,,420,0,8449.23,,Open
PO018147,PO018147-L4,S039,P0108,2023-04-10,2023-04-17,,1012,0,366.37,,Open
PO018147,PO018147-L5,S039,P0133,2023-04-10,2023-04-17,,467,0,21162.35,,Open
PO018148,PO018148-L1,S039,P0193,2023-04-12,2023-04-18,2023-04-25,919,735,809.01,789.04,Completed
PO018148,PO018148-L2,S039,P0105,2023-04-12,2023-04-18,2023-04-25,919,839,1922.85,2005.25,Completed
PO018148,PO018148-L3,S039,P0117,2023-04-12,2023-04-18,2023-04-25,62,60,8418.89,8528.16,Completed
PO018148,PO018148-L4,S039,P0131,2023-04-12,2023-04-18,2023-04-25,1115,1038,2985.37,2847.47,Completed
PO018149,PO018149-L1,S039,P0108,2023-04-12,2023-04-14,2023-04-19,825,724,378.83,356.45,Completed
PO018149,PO018149-L2,S039,P0022,2023-04-12,2023-04-14,2023-04-19,800,767,9192.61,8774.73,Completed
PO018149,PO018149-L3,S039,P0131,2023-04-12,2023-04-14,2023-04-19,601,517,2987.6,2924.81,Completed
PO018149,PO018149-L4,S039,P0193,2023-04-12,2023-04-14,2023-04-19,979,863,832.14,870.16,Completed
PO018149,PO018149-L5,S039,P0117,2023-04-12,2023-04-14,2023-04-19,781,640,8471.53,8784.67,Completed
PO018150,PO018150-L1,S039,P0193,2023-04-14,2023-04-24,2023-04-24,654,530,851.79,917.87,Completed
PO018150,PO018150-L2,S039,P0108,2023-04-14,2023-04-24,2023-04-24,856,764,385.41,381.31,Completed
PO018151,PO018151-L1,S039,P0117,2023-04-16,2023-04-22,2023-04-30,596,494,8244.77,8164.12,Completed
PO018151,PO018151-L2,S039,P0131,2023-04-16,2023-04-22,2023-04-30,278,233,2961.48,3007.89,Completed
PO018151,PO018151-L3,S039,P0198,2023-04-16,2023-04-22,2023-04-30,403,320,960.57,966.17,Completed
PO018151,PO018151-L4,S039,P0133,2023-04-16,2023-04-22,2023-04-30,978,855,20840.36,20480.03,Completed
PO018151,PO018151-L5,S039,P0105,2023-04-16,2023-04-22,2023-04-30,676,601,1996.86,2230.92,Completed
PO018152,PO018152-L1,S039,P0133,2023-04-18,2023-04-22,2023-05-09,1172,1179,21290.21,24314.09,Completed
PO018152,PO018152-L2,S039,P0193,2023-04-18,2023-04-22,2023-05-09,637,549,829.52,842.85,Completed
PO018152,PO018152-L3,S039,P0022,2023-04-18,2023-04-22,2023-05-09,367,319,9132.55,9162.33,Completed
PO018152,PO018152-L4,S039,P0029,2023-04-18,2023-04-22,2023-05-09,308,242,2064.3,2025.09,Completed
PO018153,PO018153-L1,S039,P0022,2023-04-18,2023-04-23,2023-04-27,1062,1014,9539.58,9653.13,Completed
PO018154,PO018154-L1,S039,P0108,2023-04-19,2023-04-26,2023-05-02,596,543,381.75,349.73,Completed
PO018154,PO018154-L2,S039,P0198,2023-04-19,2023-04-26,2023-05-02,720,614,959.07,1006.11,Completed
PO018155,PO018155-L1,S039,P0029,2023-04-19,2023-04-25,2023-04-26,754,620,2096.71,2188.1,Completed
PO018155,PO018155-L2,S039,P0105,2023-04-19,2023-04-25,2023-04-26,1495,1191,1927.59,1854.4,Completed
PO018155,PO018155-L3,S039,P0022,2023-04-19,2023-04-25,2023-04-26,969,789,9366.7,9375.97,Completed
PO018155,PO018155-L4,S039,P0133,2023-04-19,2023-04-25,2023-04-26,1496,1378,20692.51,20897.67,Completed
PO018155,PO018155-L5,S039,P0117,2023-04-19,2023-04-25,2023-04-26,1405,1162,8398.73,8663.53,Completed
PO018155,PO018155-L6,S039,P0108,2023-04-19,2023-04-25,2023-04-26,135,116,374.98,393.89,Completed
PO018155,PO018155-L7,S039,P0198,2023-04-19,2023-04-25,2023-04-26,602,558,947.67,1035.59,Completed
PO018156,PO018156-L1,S039,P0108,2023-04-20,2023-04-26,2023-04-26,385,349,384.38,402.83,Completed
PO018156,PO018156-L2,S039,P0193,2023-04-20,2023-04-26,2023-04-26,893,870,851.77,871.17,Completed
